base_id,family,n,kind,loss,C,V_k_C,best_D_KL_nats,best_perturbation_id,n_candidates,n_feasible,upper_bound
hub_n8_s1039,hub,8,EDGE_ADD,L_LINEAR,0.5,0.66015625,0.45994936794715424,"EDGE_ADD:4,7:add",41,17,0.7997125959688748
hub_n8_s1039,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.0,,,,41,0,0.033854166666666664
hub_n8_s1039,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.054036458333333336,0.0983468389353374,"EDGE_ADD:3,5:add",41,5,0.14091021375470222
hub_n8_s1039,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.057942708333333336,0.13573380302765659,"EDGE_ADD:0,5:add",41,9,0.22248555381490764
hub_n8_s1039,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.057942708333333336,0.13573380302765659,"EDGE_ADD:0,5:add",41,17,0.32765911237860806
hub_n8_s1039,hub,8,EDGE_REMOVE,L_LINEAR,0.0,,,,13,0,0.5
hub_n8_s1039,hub,8,EDGE_REMOVE,L_LINEAR,0.1,0.501953125,0.030394081478102686,"EDGE_REMOVE:4,0:remove",13,2,0.6367341246289279
hub_n8_s1039,hub,8,EDGE_REMOVE,L_LINEAR,0.25,0.501953125,0.030394081478102686,"EDGE_REMOVE:4,0:remove",13,2,0.7146666574534505
hub_n8_s1039,hub,8,EDGE_REMOVE,L_LINEAR,0.5,0.501953125,0.030394081478102686,"EDGE_REMOVE:4,0:remove",13,2,0.7997125959688748
hub_n8_s1039,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,,,,13,0,0.033854166666666664
hub_n8_s1039,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.041666666666666664,0.030394081478102686,"EDGE_REMOVE:0,4:remove",13,2,0.14091021375470222
hub_n8_s1039,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.041666666666666664,0.030394081478102686,"EDGE_REMOVE:0,4:remove",13,2,0.22248555381490764
hub_n8_s1039,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.041666666666666664,0.030394081478102686,"EDGE_REMOVE:0,4:remove",13,2,0.32765911237860806
hub_n10_s1039,hub,10,EDGE_ADD,L_LINEAR,0.0,0.06357421875000001,0.0,"EDGE_ADD:3,4:add",70,2,0.06357421875000001
hub_n10_s1039,hub,10,EDGE_ADD,L_LINEAR,0.1,0.13671875000000003,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.17114753188024995
hub_n10_s1039,hub,10,EDGE_ADD,L_LINEAR,0.25,0.13671875000000003,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.24609409757938863
hub_n10_s1039,hub,10,EDGE_ADD,L_LINEAR,0.5,0.13671875000000003,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.3382012780039142
hub_n10_s1039,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.0302734375,0.0,"EDGE_ADD:3,4:add",70,2,0.0302734375
hub_n10_s1039,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.1,0.06510416666666667,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.13314826317616485
hub_n10_s1039,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.25,0.06510416666666667,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.21245732880977447
hub_n10_s1039,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.5,0.06510416666666667,0.05131098325005628,"EDGE_ADD:7,1:add",70,24,0.31525032373510103
hub_n10_s1039,hub,10,EDGE_REMOVE,L_LINEAR,0.0,0.06357421875000001,0.0,"EDGE_REMOVE:3,5:remove",21,1,0.06357421875000001
hub_n10_s1039,hub,10,EDGE_REMOVE,L_LINEAR,0.1,0.10390625,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.17114753188024995
hub_n10_s1039,hub,10,EDGE_REMOVE,L_LINEAR,0.25,0.10390625,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.24609409757938863
hub_n10_s1039,hub,10,EDGE_REMOVE,L_LINEAR,0.5,0.10390625,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.3382012780039142
hub_n10_s1039,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.0302734375,0.0,"EDGE_REMOVE:3,5:remove",21,1,0.0302734375
hub_n10_s1039,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.049479166666666664,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.13314826317616485
hub_n10_s1039,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.049479166666666664,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.21245732880977447
hub_n10_s1039,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.049479166666666664,0.01717285553942076,"EDGE_REMOVE:9,5:remove",21,6,0.31525032373510103
hub_n12_s1039,hub,12,EDGE_ADD,L_LINEAR,0.0,0.49609375,0.0,"EDGE_ADD:0,1:add",109,64,0.49609375
hub_n12_s1039,hub,12,EDGE_ADD,L_LINEAR,0.1,0.49951171875,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,0.5
hub_n12_s1039,hub,12,EDGE_ADD,L_LINEAR,0.25,0.49951171875,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,0.5
hub_n12_s1039,hub,12,EDGE_ADD,L_LINEAR,0.5,0.49951171875,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,0.5
hub_n12_s1039,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.0,0.9921875,0.0,"EDGE_ADD:0,1:add",109,64,0.9921875
hub_n12_s1039,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.1,0.9990234375,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,1.0
hub_n12_s1039,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.25,0.9990234375,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,1.0
hub_n12_s1039,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.5,0.9990234375,0.00482872796994435,"EDGE_ADD:4,9:add",109,71,1.0
hub_n12_s1039,hub,12,EDGE_REMOVE,L_LINEAR,0.0,0.49609375,0.0,"EDGE_REMOVE:0,11:remove",19,7,0.49609375
hub_n12_s1039,hub,12,EDGE_REMOVE,L_LINEAR,0.1,0.4970703125,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,0.5
hub_n12_s1039,hub,12,EDGE_REMOVE,L_LINEAR,0.25,0.4970703125,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,0.5
hub_n12_s1039,hub,12,EDGE_REMOVE,L_LINEAR,0.5,0.4970703125,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,0.5
hub_n12_s1039,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.9921875,0.0,"EDGE_REMOVE:0,11:remove",19,7,0.9921875
hub_n12_s1039,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.994140625,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,1.0
hub_n12_s1039,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.994140625,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,1.0
hub_n12_s1039,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.994140625,0.00026940896369814153,"EDGE_REMOVE:0,6:remove",19,11,1.0
ring_n8_s1040,ring,8,EDGE_ADD,L_LINEAR,0.0,0.1875,0.0,"EDGE_ADD:0,1:add",44,7,0.1875
ring_n8_s1040,ring,8,EDGE_ADD,L_LINEAR,0.1,0.3125,0.08956664844189068,"EDGE_ADD:3,6:add",44,24,0.3200186288961163
ring_n8_s1040,ring,8,EDGE_ADD,L_LINEAR,0.25,0.375,0.19190505483559525,"EDGE_ADD:3,4:add",44,26,0.4036279156343168
ring_n8_s1040,ring,8,EDGE_ADD,L_LINEAR,0.5,0.375,0.19190505483559525,"EDGE_ADD:3,4:add",44,30,0.5016735048622073
ring_n8_s1040,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.0,0.66015625,0.0,"EDGE_ADD:0,1:add",44,7,0.66015625
ring_n8_s1040,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.83984375,0.08311927698566991,"EDGE_ADD:0,6:add",44,24,0.8571490471870212
ring_n8_s1040,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.83984375,0.08311927698566991,"EDGE_ADD:0,6:add",44,26,0.9500172660613615
ring_n8_s1040,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.96484375,0.36614818969184065,"EDGE_ADD:4,0:add",44,30,1.0
ring_n8_s1040,ring,8,EDGE_REMOVE,L_LINEAR,0.0,0.1875,0.0,"EDGE_REMOVE:3,0:remove",10,3,0.1875
ring_n8_s1040,ring,8,EDGE_REMOVE,L_LINEAR,0.1,0.3125,0.08973261879365013,"EDGE_REMOVE:6,3:remove",10,5,0.3200186288961163
ring_n8_s1040,ring,8,EDGE_REMOVE,L_LINEAR,0.25,0.375,0.19190505483559525,"EDGE_REMOVE:3,2:remove",10,9,0.4036279156343168
ring_n8_s1040,ring,8,EDGE_REMOVE,L_LINEAR,0.5,0.375,0.19190505483559525,"EDGE_REMOVE:3,2:remove",10,9,0.5016735048622073
ring_n8_s1040,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.66015625,0.0,"EDGE_REMOVE:3,0:remove",10,3,0.66015625
ring_n8_s1040,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.765625,0.028322674241972157,"EDGE_REMOVE:0,7:remove",10,5,0.8571490471870212
ring_n8_s1040,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.87890625,0.1309875457427487,"EDGE_REMOVE:0,3:remove",10,9,0.9500172660613615
ring_n8_s1040,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.87890625,0.1309875457427487,"EDGE_REMOVE:0,3:remove",10,9,1.0
ring_n10_s1040,ring,10,EDGE_ADD,L_LINEAR,0.0,0.140625,0.0,"EDGE_ADD:0,1:add",75,13,0.140625
ring_n10_s1040,ring,10,EDGE_ADD,L_LINEAR,0.1,0.25,0.0836865871853044,"EDGE_ADD:3,6:add",75,36,0.2610143838283566
ring_n10_s1040,ring,10,EDGE_ADD,L_LINEAR,0.25,0.328125,0.22590766796149653,"EDGE_ADD:3,4:add",75,42,0.33888037330730575
ring_n10_s1040,ring,10,EDGE_ADD,L_LINEAR,0.5,0.328125,0.22590766796149653,"EDGE_ADD:3,4:add",75,47,0.4318413187879047
ring_n10_s1040,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.73828125,0.0,"EDGE_ADD:0,1:add",75,13,0.73828125
ring_n10_s1040,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.1,0.8740234375,0.05677803822529432,"EDGE_ADD:0,6:add",75,36,0.9144322317492275
ring_n10_s1040,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.25,0.8740234375,0.05677803822529432,"EDGE_ADD:0,6:add",75,42,0.987743418087794
ring_n10_s1040,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.5,0.9814453125,0.2784671669353983,"EDGE_ADD:5,9:add",75,47,1.0
ring_n10_s1040,ring,10,EDGE_REMOVE,L_LINEAR,0.0,0.140625,0.0,"EDGE_REMOVE:3,0:remove",12,3,0.140625
ring_n10_s1040,ring,10,EDGE_REMOVE,L_LINEAR,0.1,0.140625,0.0,"EDGE_REMOVE:3,0:remove",12,8,0.2610143838283566
ring_n10_s1040,ring,10,EDGE_REMOVE,L_LINEAR,0.25,0.296875,0.16189982509081977,"EDGE_REMOVE:6,3:remove",12,10,0.33888037330730575
ring_n10_s1040,ring,10,EDGE_REMOVE,L_LINEAR,0.5,0.296875,0.16189982509081977,"EDGE_REMOVE:6,3:remove",12,10,0.4318413187879047
ring_n10_s1040,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.73828125,0.0,"EDGE_REMOVE:3,0:remove",12,3,0.73828125
ring_n10_s1040,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.908203125,0.09453820266149428,"EDGE_REMOVE:0,5:remove",12,8,0.9144322317492275
ring_n10_s1040,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.908203125,0.09453820266149428,"EDGE_REMOVE:0,5:remove",12,10,0.987743418087794
ring_n10_s1040,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.908203125,0.09453820266149428,"EDGE_REMOVE:0,5:remove",12,10,1.0
ring_n12_s1040,ring,12,EDGE_ADD,L_LINEAR,0.0,0.09765624999999999,0.0,"EDGE_ADD:0,1:add",114,11,0.09765624999999999
ring_n12_s1040,ring,12,EDGE_ADD,L_LINEAR,0.1,0.17578124999999997,0.07130074545351803,"EDGE_ADD:3,6:add",114,21,0.19154134188346647
ring_n12_s1040,ring,12,EDGE_ADD,L_LINEAR,0.25,0.21514892578125,0.15780783354400318,"EDGE_ADD:3,11:add",114,43,0.25318647428815827
ring_n12_s1040,ring,12,EDGE_ADD,L_LINEAR,0.5,0.2734375,0.31112692474805664,"EDGE_ADD:6,9:add",114,45,0.32743408592051176
ring_n12_s1040,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.0,0.77880859375,0.0,"EDGE_ADD:0,1:add",114,11,0.77880859375
ring_n12_s1040,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.1,0.92333984375,0.07745321326578386,"EDGE_ADD:7,8:add",114,21,0.9409681942516255
ring_n12_s1040,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.24998997094045353,"EDGE_ADD:0,10:add",114,43,1.0
ring_n12_s1040,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.24998997094045353,"EDGE_ADD:0,10:add",114,45,1.0
ring_n12_s1040,ring,12,EDGE_REMOVE,L_LINEAR,0.0,0.09765624999999999,0.0,"EDGE_REMOVE:3,0:remove",14,2,0.09765624999999999
ring_n12_s1040,ring,12,EDGE_REMOVE,L_LINEAR,0.1,0.09765624999999999,0.0,"EDGE_REMOVE:3,0:remove",14,5,0.19154134188346647
ring_n12_s1040,ring,12,EDGE_REMOVE,L_LINEAR,0.25,0.19531249999999997,0.10757496962467682,"EDGE_REMOVE:6,3:remove",14,8,0.25318647428815827
ring_n12_s1040,ring,12,EDGE_REMOVE,L_LINEAR,0.5,0.19531249999999997,0.10757496962467682,"EDGE_REMOVE:6,3:remove",14,8,0.32743408592051176
ring_n12_s1040,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.77880859375,0.0,"EDGE_REMOVE:3,0:remove",14,2,0.77880859375
ring_n12_s1040,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.908447265625,0.06043685758468015,"EDGE_REMOVE:9,6:remove",14,5,0.9409681942516255
ring_n12_s1040,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.24998997094045353,"EDGE_REMOVE:0,7:remove",14,8,1.0
ring_n12_s1040,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.24998997094045353,"EDGE_REMOVE:0,7:remove",14,8,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_LINEAR,0.0,0.9921875,0.0,"EDGE_ADD:0,1:add",39,28,0.9921875
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_LINEAR,0.1,0.99609375,0.0012063232230933268,"EDGE_ADD:1,5:add",39,32,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_LINEAR,0.25,0.99609375,0.0012063232230933268,"EDGE_ADD:1,5:add",39,32,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_LINEAR,0.5,0.99609375,0.0012063232230933268,"EDGE_ADD:1,5:add",39,32,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.0,0.0078125,0.0,"EDGE_ADD:0,1:add",39,28,0.0078125
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.0078125,0.0,"EDGE_ADD:0,1:add",39,32,0.07294179730036984
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.0078125,0.0,"EDGE_ADD:0,1:add",39,32,0.12965135570821765
sparse_random_n8_s1040,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.0078125,0.0,"EDGE_ADD:0,1:add",39,32,0.20684352574616932
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.0,0.9921875,0.0,"EDGE_REMOVE:1,0:remove",17,11,0.9921875
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.1,0.9921875,0.0,"EDGE_REMOVE:1,0:remove",17,13,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.25,0.9921875,0.0,"EDGE_REMOVE:1,0:remove",17,13,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.5,0.9921875,0.0,"EDGE_REMOVE:1,0:remove",17,13,1.0
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.0078125,0.0,"EDGE_REMOVE:1,0:remove",17,11,0.0078125
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.0234375,0.01024740798021925,"EDGE_REMOVE:1,6:remove",17,13,0.07294179730036984
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.0234375,0.01024740798021925,"EDGE_REMOVE:1,6:remove",17,13,0.12965135570821765
sparse_random_n8_s1040,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.0234375,0.01024740798021925,"EDGE_REMOVE:1,6:remove",17,13,0.20684352574616932
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_LINEAR,0.0,0.001953125,0.0,"EDGE_ADD:0,2:add",74,58,0.001953125
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_LINEAR,0.1,0.001953125,0.0,"EDGE_ADD:0,2:add",74,71,0.04529637427681114
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_LINEAR,0.25,0.001953125,0.0,"EDGE_ADD:0,2:add",74,71,0.08734030330993596
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_LINEAR,0.5,0.001953125,0.0,"EDGE_ADD:0,2:add",74,71,0.14685138765783393
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.998046875,0.0,"EDGE_ADD:0,2:add",74,58,0.998046875
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.001955034835803295,"EDGE_ADD:8,0:add",74,71,1.0
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.001955034835803295,"EDGE_ADD:8,0:add",74,71,1.0
sparse_random_n10_s1040,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.001955034835803295,"EDGE_ADD:8,0:add",74,71,1.0
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.0,0.001953125,0.0,"EDGE_REMOVE:0,3:remove",12,7,0.001953125
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.1,0.00390625,0.0007563935031250845,"EDGE_REMOVE:5,0:remove",12,11,0.04529637427681114
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.25,0.00390625,0.0007563935031250845,"EDGE_REMOVE:5,0:remove",12,11,0.08734030330993596
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.5,0.00390625,0.0007563935031250845,"EDGE_REMOVE:5,0:remove",12,11,0.14685138765783393
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.998046875,0.0,"EDGE_REMOVE:0,3:remove",12,7,0.998046875
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.998046875,0.0,"EDGE_REMOVE:0,3:remove",12,11,1.0
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.998046875,0.0,"EDGE_REMOVE:0,3:remove",12,11,1.0
sparse_random_n10_s1040,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.998046875,0.0,"EDGE_REMOVE:0,3:remove",12,11,1.0
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_LINEAR,0.0,0.5770128038194444,0.0,"EDGE_ADD:5,2:add",104,9,0.5770128038194444
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_LINEAR,0.1,0.6184488932291666,0.024767462506359757,"EDGE_ADD:4,7:add",104,44,0.6517280412414783
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_LINEAR,0.25,0.6477864583333333,0.13536569020804584,"EDGE_ADD:6,2:add",104,51,0.6666666666666666
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_LINEAR,0.5,0.6477864583333333,0.13536569020804584,"EDGE_ADD:6,2:add",104,51,0.6666666666666666
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.0,0.05078125,0.0,"EDGE_ADD:5,2:add",104,9,0.05078125
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.1,0.0517578125,1.3376948909553095e-05,"EDGE_ADD:0,4:add",104,44,0.17441423445071721
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.25,0.1826171875,0.22016653453208734,"EDGE_ADD:7,2:add",104,51,0.26508237793886646
sparse_random_n12_s1040,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.5,0.1826171875,0.22016653453208734,"EDGE_ADD:7,2:add",104,51,0.3797710906159249
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.0,0.5770128038194444,0.0,"EDGE_REMOVE:2,0:remove",27,3,0.5770128038194444
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.1,0.596923828125,0.01101920711852259,"EDGE_REMOVE:3,11:remove",27,10,0.6517280412414783
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.25,0.596923828125,0.01101920711852259,"EDGE_REMOVE:3,11:remove",27,10,0.6666666666666666
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.5,0.596923828125,0.01101920711852259,"EDGE_REMOVE:3,11:remove",27,10,0.6666666666666666
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.05078125,0.0,"EDGE_REMOVE:2,0:remove",27,3,0.05078125
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.0986328125,0.025005095458425733,"EDGE_REMOVE:6,8:remove",27,10,0.17441423445071721
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.0986328125,0.025005095458425733,"EDGE_REMOVE:6,8:remove",27,10,0.26508237793886646
sparse_random_n12_s1040,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.0986328125,0.025005095458425733,"EDGE_REMOVE:6,8:remove",27,10,0.3797710906159249
modular_n8_s1040,modular,8,EDGE_ADD,L_LINEAR,0.0,0.3125,0.0,"EDGE_ADD:5,3:add",45,5,0.3125
modular_n8_s1040,modular,8,EDGE_ADD,L_LINEAR,0.1,0.3125,0.0,"EDGE_ADD:5,3:add",45,5,0.40656860603993644
modular_n8_s1040,modular,8,EDGE_ADD,L_LINEAR,0.25,0.3125,0.0,"EDGE_ADD:5,3:add",45,15,0.46444169527962087
modular_n8_s1040,modular,8,EDGE_ADD,L_LINEAR,0.5,0.3125,0.0,"EDGE_ADD:5,3:add",45,15,0.5318547125350086
modular_n8_s1040,modular,8,EDGE_ADD,L_SINGLE_TARGET,0.0,0.08203125,0.0,"EDGE_ADD:5,3:add",45,5,0.08203125
modular_n8_s1040,modular,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.08203125,0.0,"EDGE_ADD:5,3:add",45,5,0.22852086224468454
modular_n8_s1040,modular,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.09375,0.11683996854645723,"EDGE_ADD:4,0:add",45,15,0.3309908891524117
modular_n8_s1040,modular,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.09375,0.11683996854645723,"EDGE_ADD:4,0:add",45,15,0.4571998570804413
modular_n8_s1040,modular,8,EDGE_REMOVE,L_LINEAR,0.0,0.3125,0.0,"EDGE_REMOVE:7,3:remove",8,2,0.3125
modular_n8_s1040,modular,8,EDGE_REMOVE,L_LINEAR,0.1,0.359375,0.07192051811294521,"EDGE_REMOVE:1,0:remove",8,4,0.40656860603993644
modular_n8_s1040,modular,8,EDGE_REMOVE,L_LINEAR,0.25,0.359375,0.07192051811294521,"EDGE_REMOVE:1,0:remove",8,4,0.46444169527962087
modular_n8_s1040,modular,8,EDGE_REMOVE,L_LINEAR,0.5,0.359375,0.07192051811294521,"EDGE_REMOVE:1,0:remove",8,4,0.5318547125350086
modular_n8_s1040,modular,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.08203125,0.0,"EDGE_REMOVE:7,3:remove",8,2,0.08203125
modular_n8_s1040,modular,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.08203125,0.0,"EDGE_REMOVE:7,3:remove",8,4,0.22852086224468454
modular_n8_s1040,modular,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.08203125,0.0,"EDGE_REMOVE:7,3:remove",8,4,0.3309908891524117
modular_n8_s1040,modular,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.08203125,0.0,"EDGE_REMOVE:7,3:remove",8,4,0.4571998570804413
modular_n10_s1040,modular,10,EDGE_ADD,L_LINEAR,0.0,0.20625000000000002,0.0,"EDGE_ADD:0,6:add",75,9,0.20625000000000002
modular_n10_s1040,modular,10,EDGE_ADD,L_LINEAR,0.1,0.22500000000000003,0.019608754563830478,"EDGE_ADD:5,3:add",75,21,0.32519987092667957
modular_n10_s1040,modular,10,EDGE_ADD,L_LINEAR,0.25,0.28437500000000004,0.2207488171926211,"EDGE_ADD:6,0:add",75,26,0.4018433761697854
modular_n10_s1040,modular,10,EDGE_ADD,L_LINEAR,0.5,0.28437500000000004,0.2207488171926211,"EDGE_ADD:6,0:add",75,29,0.4925325801468623
modular_n10_s1040,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.046875,0.0,"EDGE_ADD:0,6:add",75,9,0.046875
modular_n10_s1040,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.1,0.0625,0.019608754563830478,"EDGE_ADD:5,3:add",75,21,0.16706017069616946
modular_n10_s1040,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.25,0.0625,0.019608754563830478,"EDGE_ADD:5,3:add",75,26,0.2559129055001374
modular_n10_s1040,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.5,0.0625,0.019608754563830478,"EDGE_ADD:5,3:add",75,29,0.3686178394849522
modular_n10_s1040,modular,10,EDGE_REMOVE,L_LINEAR,0.0,0.20625000000000002,0.0,"EDGE_REMOVE:0,1:remove",11,3,0.20625000000000002
modular_n10_s1040,modular,10,EDGE_REMOVE,L_LINEAR,0.1,0.20625000000000002,0.0,"EDGE_REMOVE:0,1:remove",11,4,0.32519987092667957
